block_number,timestamp,user_address,token_address,token_balance
3032329,1710987289,0x94bb80230de02d34d2afb4fa8f8d7781985afb35,0x0000000000000000000000000000000000000001,999999907640147
3032329,1710987289,0x4ee9ca7c248e254e72af92d1549819d12f1fdfb6,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,1999999
3032329,1710987289,0x4c9d452d5f7bcc0fdfb5a6210b9774c7f555e8e9,0x0000000000000000000000000000000000000001,736024631400379697
3032329,1710987289,0x4c9d452d5f7bcc0fdfb5a6210b9774c7f555e8e9,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,15138565
3032329,1710987289,0x439fc347a360d0c9fda70f9f4f2558b78c5f27ab,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,38182569
3032329,1710987289,0x8961f54f6d898ede5dac2cb2697a02ee86eefcc9,0x0000000000000000000000000000000000000001,999999913595410
3032329,1710987289,0xa4cdc22805e0f8813245ca4fdcac9e78436c2d76,0x0000000000000000000000000000000000000001,27492339185799
3032329,1710987289,0xa4cdc22805e0f8813245ca4fdcac9e78436c2d76,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2343206
3032329,1710987289,0x1d4ddb7efcb0e2385788089ba1b26c5af7e57ac9,0x0000000000000000000000000000000000000001,822093578
3032329,1710987289,0xf7993ebc601cd5225f163e3eb6492f23e3893b3e,0x0000000000000000000000000000000000000001,999999877923151
3032329,1710987289,0xc1fe5101efcaee9456cd6c2bbde13a89938615f8,0x0000000000000000000000000000000000000001,712762822018049
3032329,1710987289,0x62fbbe906e6ef8a74624926c332087e74f43ddb8,0x0000000000000000000000000000000000000001,73999999945793679
3032329,1710987289,0xacd551d75383dd81d61892dbc0eb67c165da64a4,0xa219439258ca9da29e9cc4ce5596924745e12b93,10999999
3032329,1710987289,0x63dc9ce8413b7c30a9dd25dc21b48f255e036dc2,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,25132723
3032329,1710987289,0xc4c647a71dfe4172b39e00c9600c123227e717ad,0x0000000000000000000000000000000000000001,4999999901375796
3032329,1710987289,0x17d343c162cac7e69587060a3970e48f2bcbc8cc,0x0000000000000000000000000000000000000001,19999999822155686
3032329,1710987289,0x7487d8245fc458ec7395b125b32d4f2c09f22741,0x0000000000000000000000000000000000000001,19999999817921669
3032329,1710987289,0x308fd47d492cf32d0f504c2a3e82bc25583b455b,0x0000000000000000000000000000000000000001,39999999924111424
3032329,1710987289,0xcda6e38eece727c1b712ec8b9932df8b00adbfe0,0x0000000000000000000000000000000000000001,149999999886587525
3032329,1710987289,0x262d03cb2ce135eab2d6da6f382af778ec00a5c5,0x0000000000000000000000000000000000000001,149999999983240717
3032329,1710987289,0x82431b62c9e9c208d930eaeca17ba67e019f056b,0x0000000000000000000000000000000000000001,149999999974316917
3032329,1710987289,0xb135854c7def3a1378407a28083c3ec7eb05275e,0x0000000000000000000000000000000000000001,149999999929208082
3032329,1710987289,0x1825b9faf7c3ab0efbbd927cd1a8fe2c86c933fd,0x0000000000000000000000000000000000000001,29790463893725048
3032329,1710987289,0x3347912cd9d6b65758452c5b6abcb42c9c5cc984,0x0000000000000000000000000000000000000001,2500617424906585
3032329,1710987289,0x66d04143395256769d19deb6ef0bbb1ac63d5219,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,49999999
3032329,1710987289,0x6e10c29d7559ef98e317e0a4e35c158d42f5f69f,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,499999
3032329,1710987289,0x318c012875477b1fa77bf1646df59b90272a0e26,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2500000366
3032329,1710987289,0xc623b82a0799913d815322d4ec06ce344655933e,0x0000000000000000000000000000000000000001,999999842260162
3032329,1710987289,0xacfff32609b03d7cdfa71b1d97c623cee9bc0d6c,0x0000000000000000000000000000000000000001,2574837816895828
3032329,1710987289,0xacfff32609b03d7cdfa71b1d97c623cee9bc0d6c,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,6818878
3032329,1710987289,0x982ed57138443e83d1c140575adba43a48829701,0x0000000000000000000000000000000000000001,24999999884573520
3032329,1710987289,0xbfc80468df050d2a73fe455d6b3e484caf00e12f,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,10999999
3032329,1710987289,0x8a9ae3393801cfa423a54e1031639cf8c6f65fbf,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,18161506
3032329,1710987289,0x5795e7ac5716323e9d96e444455206551b685156,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,8960968
3032329,1710987289,0x8e9fecc2f52b1bf356abb97467e2db33f8c4da83,0x0000000000000000000000000000000000000001,99999999902765732
3032329,1710987289,0xaa45d2ba4ab87f6fe2575434248a5b478bed46db,0x0000000000000000000000000000000000000001,2999999974212091
3032329,1710987289,0xe436a354695afaafee1ad6f6b07ef42f1bc7b183,0x0000000000000000000000000000000000000001,49999999916182426
3032329,1710987289,0xadffc760edf4f6146dce89022b5ae7ebb7edd2b9,0x0000000000000000000000000000000000000001,3396421948837858
3032329,1710987289,0x898559e5668da50651052efc22ee12de6146f949,0x0000000000000000000000000000000000000001,999999944455770
3032329,1710987289,0x6bf41188ee3f2d338e5274b04465c36eff314795,0x0000000000000000000000000000000000000001,2012185713653336
3032329,1710987289,0x01fa18caf26275d526a35b70b35fd5480b2225ab,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2074393690
3032329,1710987289,0x990a43fa665ce8b3d61b106c24094136da5878e2,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,999999999
3032329,1710987289,0x237c3d2b177a336b5bb3fd8ce1d2aa468c1bcd12,0x0000000000000000000000000000000000000001,98475187357916118
3032329,1710987289,0xe66fbc8be19bd6b60a7fdc743a1019435ee0a04f,0x0000000000000000000000000000000000000001,8947356729481014
3032329,1710987289,0xe66fbc8be19bd6b60a7fdc743a1019435ee0a04f,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,17948
3032329,1710987289,0x36ef7c2c15b6a2f7bc3cd15cb79a2921ecbde211,0x0000000000000000000000000000000000000001,399999909167583
3032329,1710987289,0xcdf0aa146eb1c725f11a2f721db8a61d8a8837d2,0x0000000000000000000000000000000000000001,4499999835732192
3032329,1710987289,0x8bf9d13f7b954902676c8f9d96317b9b3b32e6ab,0x0000000000000000000000000000000000000001,19999999825869322
3032329,1710987289,0x6cdf11aa8cfc2e44073cff64bd4d7f5ab153d144,0x0000000000000000000000000000000000000001,4799999832512759
3032329,1710987289,0x7c818d46acef870ea88137bf553594f4803872ca,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,999975209
3032329,1710987289,0x3cc9c25283f44b2232b8fbd015d8691243504cf1,0x0000000000000000000000000000000000000001,15718527421611356
3032329,1710987289,0xee1851f9bf3e3f563e54a8cbb18bef36203a8e47,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,49734247
3032329,1710987289,0x2e26879cafeee57e6baac069085d320a4feee13a,0xa219439258ca9da29e9cc4ce5596924745e12b93,711451793
3032329,1710987289,0x725bb054f7f7e4aa46ebf7809eb7677d22d0e185,0x0000000000000000000000000000000000000001,789999999879132832
3032329,1710987289,0x8167a3e6cfd2ef534b0ae58cd12f4243676cde46,0xa219439258ca9da29e9cc4ce5596924745e12b93,12901211
3032329,1710987289,0xecaef4bde1e13e7c591f94b37f39634bdcd416e5,0x0000000000000000000000000000000000000001,48199999854704455
3032329,1710987289,0xf27a5817032a01f5296c879568e27b614209f0da,0x0000000000000000000000000000000000000001,5996399989245537
3032329,1710987289,0xa346595eb9d7d146ae90c17e2610f4f2d28d7739,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,11447165
3032329,1710987289,0xada089e6edfa8c096ca932fce169bbaabec80898,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2269491
3032329,1710987289,0xf02f69bddc7a22015251bf164aed289467c75772,0x0000000000000000000000000000000000000001,4314979372685385
3032329,1710987289,0xf02f69bddc7a22015251bf164aed289467c75772,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,157058
3032329,1710987289,0x7ae15406e0391759cebb0e3a1a08fc6e9efefe10,0x0000000000000000000000000000000000000001,4361720943370159
3032329,1710987289,0x7ae15406e0391759cebb0e3a1a08fc6e9efefe10,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,77303
3032329,1710987289,0x08752a202301050a0fbae0189c3845242c9768ec,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2000000017
3032329,1710987289,0x96d9acdcc502e5f35dacbcfeca9d06467734fe86,0x0000000000000000000000000000000000000001,5509192309184324
3032329,1710987289,0x09857e75adf35280e07bd3b0fea66639362c943a,0x0000000000000000000000000000000000000001,9999999858532813
3032329,1710987289,0xd9ea2e3f84678ac4c069ae7d8bc8954b51647c43,0x0000000000000000000000000000000000000001,9999999956080846
3032329,1710987289,0x176a0f21c34867435aa92cf917afacd9b30d4d54,0xa219439258ca9da29e9cc4ce5596924745e12b93,199999999
3032329,1710987289,0x82a1ff4420e36305b70a32f1f107da3a0c1a5770,0x0000000000000000000000000000000000000001,2499999863392778
3032329,1710987289,0x19840cd34f8fbc9a86b525b1d149174890465e9e,0x0000000000000000000000000000000000000001,499999876475963
3032329,1710987289,0x87288fe231ccc94941eb0732dae5ff8b5b839f32,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,12995129895489015
3032329,1710987289,0xc5d16847874f3c47c5dfec353d01105896459d0f,0x0000000000000000000000000000000000000001,15486488257226632
3032329,1710987289,0x1fd6c5c81c44b19561440698c9976089f77b3717,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,98273945148701
3032329,1710987289,0x1fd6c5c81c44b19561440698c9976089f77b3717,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,140099242
3032329,1710987289,0xddd61512ea7ead734472902bc5f1423dcbee820c,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,10017856862755461
3032329,1710987289,0x45b50cd5f150cf31844255a733e82b6e291ea316,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,3096368685931741
3032329,1710987289,0xb9e1710d916e11a967b359f0811e15a9d2538de4,0x0000000000000000000000000000000000000001,346681140972854139
3032329,1710987289,0x870aa098d943382d13b491b50c6b93876eba1eea,0x0000000000000000000000000000000000000001,999999999800615677
3032329,1710987289,0x5ffe252ef723b2b5938f9da6eeb309c15e965baa,0x0000000000000000000000000000000000000001,478836901927135
3032329,1710987289,0x721675cc9129bf75935de33fd749f49f7e45b046,0x0000000000000000000000000000000000000001,478836833763393
3032329,1710987289,0x199d53a6982a6281d0e2169b1c6473e0fb00d741,0x0000000000000000000000000000000000000001,957673950486814
3032329,1710987289,0x9ce0cb34df508e3f3b5bab1682803befbe333c83,0x0000000000000000000000000000000000000001,478836875998042
3032329,1710987289,0x17590d2dbb327292d749e4eb06dba4abafd43b47,0x0000000000000000000000000000000000000001,478836802476729
3032329,1710987289,0xfb96e0c2dcaff9d18cb876c26019040c50c242d3,0x0000000000000000000000000000000000000001,478836918235191
3032329,1710987289,0x36b9a3040a9ceb1861119206578cf32918213dbf,0x0000000000000000000000000000000000000001,478836810415067
3032329,1710987289,0x2984331f3c151063cfa4bc47af03d6333d5cf8e6,0x0000000000000000000000000000000000000001,478836913358391
3032329,1710987289,0xa2e05af8d9271bb0acec0909de1173005cbb05cb,0x0000000000000000000000000000000000000001,478836994996138
3032329,1710987289,0x657d54c9ac70b83a6d746addf6c6ad43e470fa0a,0x0000000000000000000000000000000000000001,478836921765223
3032329,1710987289,0x3520891d5bb5d05e959eb1c89797382a9cb2baaa,0x0000000000000000000000000000000000000001,478836874314630
3032329,1710987289,0x7af9ed621a9cc65388edd462c580127c791e9b47,0x0000000000000000000000000000000000000001,478836981348150
3032329,1710987289,0x1cf0487e91b032119ff64f07f9e301ff0d68a418,0x0000000000000000000000000000000000000001,49999999952128654
3032329,1710987289,0x476b7f205c08c438dcdd27e43a671d4b741415d7,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,440729526
3032329,1710987289,0xe645fb68b88b7b68425d101deeb7c3f1ddf491e8,0x0000000000000000000000000000000000000001,35999999963192721
3032329,1710987289,0x198d86a1727ad8c56866c040f9557b2d983a6353,0x0000000000000000000000000000000000000001,1999999889785995
3032329,1710987289,0x833c26456e2f051ad7a4cf489be8b34b56cd5b27,0x0000000000000000000000000000000000000001,99999999853587701
3032329,1710987289,0xa38580b2ce145b10b9dfc3dfc5f55e209e758ddb,0x0000000000000000000000000000000000000001,29238502082585424
3032329,1710987289,0xc5965578b220a19891ab67302cacc235bfe33bbb,0x0000000000000000000000000000000000000001,11999999913336630
3032329,1710987289,0x690cb023ebba5424fbdd62e80f38bc99c030c042,0xa219439258ca9da29e9cc4ce5596924745e12b93,9999999
3032329,1710987289,0x6012ef63109ff23f107e8d2ec51544af7cf548ac,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,79354959
3032329,1710987289,0x9c4d592042f959254485d443bbc337d29572264f,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,182060880
3032329,1710987289,0x9c4d592042f959254485d443bbc337d29572264f,0x0000000000000000000000000000000000000001,59999999833569050
3032329,1710987289,0x99285b88bc1d15726ecd6a19802f6db7ffaf7d00,0x0000000000000000000000000000000000000001,4999999804044172
3032329,1710987289,0x21d79c2be4ab3de2802a60da66f86d497d06102b,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,24393429
3032329,1710987289,0x4572de7208493f16269163f8fa3fa24fc2ef0b0b,0x0000000000000000000000000000000000000001,119999999878069586
3032329,1710987289,0x03afed01b3c3f2e4b87a2366987683d11e8d6612,0x0000000000000000000000000000000000000001,49999999807052296
3032329,1710987289,0x176a0f21c34867435aa92cf917afacd9b30d4d54,0x0000000000000000000000000000000000000001,29999999918147328
3032329,1710987289,0x0eff333247616dc039c6ee62da76ac2646af8ca8,0x0000000000000000000000000000000000000001,18683421387110403
3032329,1710987289,0x7d75403fe8789b6932c465cf40bb811b20efde19,0x0000000000000000000000000000000000000001,19999873603564
3032329,1710987289,0xfa46f613292093f28920a27b10fc00acb39981dd,0xa219439258ca9da29e9cc4ce5596924745e12b93,27168047
3032329,1710987289,0xfa46f613292093f28920a27b10fc00acb39981dd,0x0000000000000000000000000000000000000001,3499999898899265
3032329,1710987289,0x666399bf04c6497479be633087e6e3147c2f0e95,0x0000000000000000000000000000000000000001,10451433327704671
3032329,1710987289,0xed94614bb0bf5ecc202db402f19e34a4b935c5f9,0x0000000000000000000000000000000000000001,10683956167369329
3032329,1710987289,0x23de17259d21b51c624f1ac2d8d142cc46316ce2,0x0000000000000000000000000000000000000001,8999999805555840
3032329,1710987289,0x65194cc7f82289ee1a064a54730954186aa5b7c8,0x0000000000000000000000000000000000000001,19999999755757596
3032329,1710987289,0x62a84cd9bf5f3a743f2c3df2fa7490ba38f7ceb0,0x0000000000000000000000000000000000000001,9799999875076471
3032329,1710987289,0xc0ae3e40210594ac73777358faa068b134efdf3b,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,29999999
3032329,1710987289,0x66d04143395256769d19deb6ef0bbb1ac63d5219,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,25636395304918944
3032329,1710987289,0x58a531d4bf56ad4bf9e3dd4f0fb48c1e6480ce76,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,3999999
3032329,1710987289,0x58a531d4bf56ad4bf9e3dd4f0fb48c1e6480ce76,0x0000000000000000000000000000000000000001,1899999877937179
3032329,1710987289,0x61ae94dd817357b59413202ac60b5997192aae0f,0xa219439258ca9da29e9cc4ce5596924745e12b93,133114401
3032329,1710987289,0xdc5b17f7e80ba5f2c06e9d04bd202d394165e093,0x0000000000000000000000000000000000000001,19999999849216353
3032329,1710987289,0xe66fbc8be19bd6b60a7fdc743a1019435ee0a04f,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,3596054595291636
3032329,1710987289,0x1368641fd4258cb01a3bfbf22f05ada0bd450bdd,0xa219439258ca9da29e9cc4ce5596924745e12b93,70690007
3032329,1710987289,0x8e16b17fc897a77dee9a382cc537df1670edd95e,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,68835930
3032329,1710987289,0xe85774bb8c31e06a546e5ec3c6457a41a684778e,0x0000000000000000000000000000000000000001,9999999882283742
3032329,1710987289,0xc615e8f2c8c6d7c36373445716dc9ed24b8a5918,0x0000000000000000000000000000000000000001,9999999869094821
3032329,1710987289,0xb82052980153cff496eaaa430c5fb68504d2e6bc,0x0000000000000000000000000000000000000001,19999999909598840
3032329,1710987289,0xcad30f661ed3bf0dda1c9e3f63b0819fc7a9702e,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,27996001
3032329,1710987289,0x2e26879cafeee57e6baac069085d320a4feee13a,0x0000000000000000000000000000000000000001,333999999880250494
3032329,1710987289,0x6d0b88eb41dcc67e68a17d3de4bd8d4e47c69585,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,1150384
3032329,1710987289,0x19b1f090644808d4a41a9b20d2cd964cc81335be,0x0000000000000000000000000000000000000001,999999948794908
3032329,1710987289,0x8cafa144c9f862e08448167236b1dae44fa4a76a,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,6512412109535292
3032329,1710987289,0xb2c66f28ef95c9dcaa147763ebcbea137266182a,0x0000000000000000000000000000000000000001,9999999942197574
3032329,1710987289,0x00b3ecc795d7f3c3a0416be0784c43b652d5f4ca,0x0000000000000000000000000000000000000001,399259798192260142
3032329,1710987289,0x5ccc2dad2faca68ceb3a3c2af0b839cb75e64e06,0x0000000000000000000000000000000000000001,90000000727153141
3032329,1710987289,0xbb53d3fdb99adb815d7d2824d6a0b82396cf046d,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,16353499
3032329,1710987289,0x0dab9910d8beaebee505767b5d4e8e25f41cb7a0,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,249999999
3032329,1710987289,0x24651ced5eb12d6822d296b5d5e4adc492dc83ab,0x0000000000000000000000000000000000000001,47386827089866999
3032329,1710987289,0x8139eb53523f3d487ff1131ce559c0617b7fe21c,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,5999999
3032329,1710987289,0x8139eb53523f3d487ff1131ce559c0617b7fe21c,0xa219439258ca9da29e9cc4ce5596924745e12b93,5981496
3032329,1710987289,0xc9b7f4f06cc540b85c165c862d4bc07adfc03a86,0x0000000000000000000000000000000000000001,5035041518131393
3032329,1710987289,0x06bc9343b35c55310ef2eb8d9a6ccf6e0c83660e,0xa219439258ca9da29e9cc4ce5596924745e12b93,100999999
3032329,1710987289,0x9fcfe9108b6ec0ec98aca0b23c581aeb52594cd6,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,102199999
3032329,1710987289,0x09c7d3fa2d7a0aa550ee6705cb701b207e38a590,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,24999999
3032329,1710987289,0xc4b00d7877f0d830a1cd5b667cf08560a6130e30,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,2999999
3032329,1710987289,0x2935f19dbacbaa2bac267ffd5ce11048b5200a4d,0xa219439258ca9da29e9cc4ce5596924745e12b93,102499999
3032329,1710987289,0x7ca023a2aaba17d3b4cd7394276ce9b1c2bd984b,0xa219439258ca9da29e9cc4ce5596924745e12b93,100199999
3032329,1710987289,0x6fe4aced57ae0b50d14229f3d40617c8b7d2f2e1,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,9999999
3032329,1710987289,0xaab185c8a265b0f3987a98280ffef0e73985aa56,0xa219439258ca9da29e9cc4ce5596924745e12b93,104999999
3032329,1710987289,0xefa4c696ea2505ec038c9ddc849b1bf817d7f69d,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,4999999
3032329,1710987289,0xb37a40e6024cee8e76d8d3061060715e68ccabfb,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,5435624
3032329,1710987289,0xbb564a7d40f32d2eee00ad1077a600bb1462eec2,0x0000000000000000000000000000000000000001,30999999844500111
3032329,1710987289,0x0592d2ab1930fcf1df85dec84d9ac54127b3db36,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,50999999
3032329,1710987289,0x381df55010e97ef431d6039fb93cd3706589656f,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,999999
3032329,1710987289,0x6e52a01fd77abe9ebaf19647891afe89604c9f26,0x0000000000000000000000000000000000000001,37413152248092266
3032329,1710987289,0x5396641ffe872cba6d364decac7e8e4d8aeb4815,0x0000000000000000000000000000000000000001,4999999825269119
3032329,1710987289,0x6afa95929c087bd4f455d995d4f312b690fb5dee,0xa219439258ca9da29e9cc4ce5596924745e12b93,99999
3032329,1710987289,0x7a80c14098e7c9ab37b6c8b6a041823ea9d5afb4,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,410302077
3032329,1710987289,0x6cabbc93bf250a356baff72f220bd6b2ef315c71,0x0000000000000000000000000000000000000001,41572592094927259
3032329,1710987289,0x6cabbc93bf250a356baff72f220bd6b2ef315c71,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,59340413
3032329,1710987289,0x358cb984b1de4734964a770a3cdbb7db0f593ab4,0x0000000000000000000000000000000000000001,199999983975335
3032329,1710987289,0x9bc7759fd2c6b17f583741784e32cae5c7a73579,0x0000000000000000000000000000000000000001,12997868477630188
3032329,1710987289,0x14ab9f431b7d25fcad366ec9511dce38e229745c,0x0000000000000000000000000000000000000001,39999999941964723
3032329,1710987289,0x5b11d95bd844e5de93bc9759a35fc89b40152133,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,999999
3032329,1710987289,0xddfb591b68610c012abe8240d9240686fcfe904f,0xa219439258ca9da29e9cc4ce5596924745e12b93,100099999
3032329,1710987289,0x1730160dad28284a884683af648c4e10aabb7bc7,0x0000000000000000000000000000000000000001,16803403948496992
3032329,1710987289,0x3bcc7ae1d72acdd80ec9f016f0ca85bd0a1c86a9,0x0000000000000000000000000000000000000001,1528810835026077
3032329,1710987289,0x91844cd34b1105fce185b6648cfc9a531ed26c75,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,999999
3032329,1710987289,0xeff9736086d11653dbdfb34b6f54c7afdf64a51f,0x0000000000000000000000000000000000000001,399999999979796707
